"","ID","Name","Sex","Age","Height","Weight","Team","Year","Sport","Medal"
"290",2271,"Fernando Alarza Vicente","M",25,178,67,"Spain",2016,"Triathlon",NA
"291",2289,"Rafael Yunier Alba Castillo","M",22,202,87,"Cuba",2016,"Taekwondo",NA
"292",2299,"Matas Albarracn","M",36,174,65,"Argentina",2016,"Equestrianism",NA
"293",2299,"Matas Albarracn","M",36,174,65,"Argentina",2016,"Equestrianism",NA
"294",2304,"Michael Albasini","M",35,172,67,"Switzerland",2016,"Cycling",NA
"295",2309,"Il Alben","F",30,172,62,"Turkey",2016,"Basketball",NA
"296",2314,"Markel Alberdi Sarobe","M",24,187,76,"Spain",2016,"Swimming",NA
"297",2321,"Fiona Albert","F",25,174,70,"Australia",2016,"Rowing",NA
"298",2335,"Agustina Albertario","F",23,165,55,"Argentina",2016,"Hockey",NA
"299",2342,"Nely Carla Alberto Francisca","F",33,179,90,"Spain",2016,"Handball",NA
"300",2359,"Islam-Beka Said-Tsilimovich Albiyev","M",27,165,66,"Russia",2016,"Wrestling",NA
"301",2365,"Radu Albot","M",26,175,70,"Moldova",2016,"Tennis",NA
"302",2376,"Samuel Albrecht","M",34,180,71,"Brazil",2016,"Sailing",NA
"303",2391,"Gustavo Barreiros de Albuquerque","M",25,172,85,"Brazil",2016,"Rugby Sevens",NA
"304",2408,"Aurelie Alcindor","F",22,169,47,"Mauritius",2016,"Athletics",NA
"305",2442,"Olympia Aldersey","F",24,183,75,"Australia",2016,"Rowing",NA
"306",2447,"Mark David Aldred","M",29,188,71,"Great Britain",2016,"Rowing",NA
"307",2458,"David Alegre Biosca","M",31,184,75,"Spain",2016,"Hockey",NA
"308",2464,"Jo Qesem Ayela Aleh","F",30,171,58,"New Zealand",2016,"Sailing","Silver"
"309",2467,"Eric Javier Alejandro","M",30,180,81,"Puerto Rico",2016,"Athletics",NA
"310",2472,"Aleksandr Aleksandrov","M",26,189,93,"Azerbaijan",2016,"Rowing",NA
"311",2474,"Daniel Tihomirov Aleksandrov","M",24,182,81,"Bulgaria",2016,"Wrestling",NA
"312",2497,"Artur Aleksanyan","M",24,190,98,"Armenia",2016,"Wrestling","Gold"
"313",2499,"Ruben Aleksanyan","M",26,180,150,"Armenia",2016,"Weightlifting",NA
"314",2500,"Yana Ivanovna Alekseevna","F",28,169,60,"Azerbaijan",2016,"Boxing",NA
"315",2512,"Yevgeny Petrovich Alekseyev","M",38,186,93,"Kazakhstan",2016,"Canoeing",NA
"316",2517,"Milan Aleksi","M",30,193,96,"Serbia",2016,"Water Polo","Gold"
"317",2537,"Habitam Alemu","F",19,171,52,"Ethiopia",2016,"Athletics",NA
"318",2574,"Kineke Alicia Alexander","F",30,178,65,"Saint Vincent and the Grenadines",2016,"Athletics",NA
"319",2587,"Alexandra Priscila do Nascimento","F",34,177,68,"Brazil",2016,"Handball",NA
"320",2593,"Anna-Maria Alexandri","F",18,170,48,"Austria",2016,"Synchronized Swimming",NA
"321",2594,"Eirini-Marina Alexandri","F",18,171,50,"Austria",2016,"Synchronized Swimming",NA
"322",2604,"Khaido Alexouli","F",25,180,60,"Greece",2016,"Athletics",NA
"323",2605,"Alin Alexuc-Ciurariu","M",26,191,105,"Romania",2016,"Wrestling",NA
"324",2610,"Abdoul Razak Issoufou Alfaga","M",21,207,90,"Niger",2016,"Taekwondo","Silver"
"325",2616,"Natalia Alfaro Paniagua","F",29,165,59,"Costa Rica",2016,"Beach Volleyball",NA
"326",2650,"Linda Camilla Algotsson","F",44,162,50,"Sweden",2016,"Equestrianism",NA
"327",2650,"Linda Camilla Algotsson","F",44,162,50,"Sweden",2016,"Equestrianism",NA
"328",2651,"Sara Anneli Algotsson Ostholt","F",41,163,56,"Sweden",2016,"Equestrianism",NA
"329",2651,"Sara Anneli Algotsson Ostholt","F",41,163,56,"Sweden",2016,"Equestrianism",NA
"330",2663,"Ahmed Ali","M",22,173,75,"Sudan",2016,"Athletics",NA
"331",2683,"Kame Ali","M",32,185,84,"Madagascar",2016,"Athletics",NA
"332",2685,"Annabel Laure Ali","F",31,176,75,"Cameroon",2016,"Wrestling",NA
"333",2688,"Mehboob Ali","M",26,NA,NA,"Pakistan",2016,"Athletics",NA
"334",2692,"Muhammad Ali","M",20,173,52,"Great Britain",2016,"Boxing",NA
"335",2695,"Nia Sifaatihii Ali","F",27,170,65,"United States",2016,"Athletics","Silver"
"336",2708,"Ali Adnan Kadhim Nassir Al-Tameemi","M",22,185,71,"Iraq",2016,"Football",NA
"337",2713,"Ali Faez Atia","M",21,180,75,"Iraq",2016,"Football",NA
"338",2719,"Bibiro Ali Taher","F",28,160,44,"Chad",2016,"Athletics",NA
"339",2726,"Hamza Ali","M",37,186,130,"Bosnia and Herzegovina",2016,"Athletics",NA
"340",2743,"Zhanibek Alimkhanuly","M",23,182,75,"Kazakhstan",2016,"Boxing",NA
"341",2749,"Aline Villares Reis","F",27,162,60,"Brazil",2016,"Football",NA
"342",2755,"Aleksey Aleksandrovich Alipov","M",40,175,80,"Russia",2016,"Shooting",NA
"343",2758,"Alison Conte Cerutti","M",30,203,106,"Brazil-1",2016,"Beach Volleyball","Gold"
"344",2765,"Pirmammad Sadiyarovich Aliyev","M",18,170,63,"Kazakhstan",2016,"Trampolining",NA
"345",2769,"Kimia Alizadeh Zenoorin","F",18,185,57,"Iran",2016,"Taekwondo","Bronze"
"346",2775,"Antonio Alkana","M",26,183,76,"South Africa",2016,"Athletics",NA
"347",2779,"Jasmine Alkhaldi","F",23,180,60,"Philippines",2016,"Swimming",NA
"348",2784,"Fatim Alkrmova","F",14,175,60,"Azerbaijan",2016,"Swimming",NA
"349",2801,"Claire Allan","F",31,170,65,"Great Britain",2016,"Rugby Sevens",NA
"350",2803,"Florence Allan","F",18,168,57,"Cayman Islands",2016,"Sailing",NA
"351",2827,"Heba Allejji","F",19,NA,NA,"Syria",2016,"Table Tennis",NA
"352",2838,"Devon Allen","M",21,185,84,"United States",2016,"Athletics",NA
"353",2861,"Nathon Allen","M",20,178,NA,"Jamaica",2016,"Athletics","Silver"
"354",2881,"Daniel Allerstorfer","M",23,183,130,"Austria",2016,"Judo",NA
"355",2885,"Laura Colleen Gloria Alleway","F",26,178,72,"Australia",2016,"Football",NA
"356",2900,"Martin Allikvee","M",21,182,77,"Estonia",2016,"Swimming",NA
"357",2912,"Olivia Elizabeth N. Allison-Federici","F",26,169,54,"Great Britain",2016,"Synchronized Swimming",NA
"358",2913,"Andrique Allisop","M",23,171,60,"Seychelles",2016,"Boxing",NA
"359",2940,"Jenny Alm","F",27,184,80,"Sweden",2016,"Handball",NA
"360",2943,"Miguel ngel Almachi Condo","M",31,165,55,"Ecuador",2016,"Athletics",NA
"361",2952,"Rose Mary Almanza Blanco","F",24,165,53,"Cuba",2016,"Athletics",NA
"362",2969,"Brandonn Pierry Cruz de Almeida","M",19,186,73,"Brazil",2016,"Swimming",NA
"363",2969,"Brandonn Pierry Cruz de Almeida","M",19,186,73,"Brazil",2016,"Swimming",NA
"364",2972,"Csar Augusto Oliveira de Almeida","M",27,188,98,"Brazil",2016,"Handball",NA
"365",2975,"Jlio Antonio de Sourza e Almeida","M",46,180,90,"Brazil",2016,"Shooting",NA
"366",2975,"Jlio Antonio de Sourza e Almeida","M",46,180,90,"Brazil",2016,"Shooting",NA
"367",2976,"Kaio Mrcio Ferreira Costa de Almeida","M",31,177,75,"Brazil",2016,"Swimming",NA
"368",2977,"Luiza Tavares de Almeida","F",24,168,58,"Brazil",2016,"Equestrianism",NA
"369",2977,"Luiza Tavares de Almeida","F",24,168,58,"Brazil",2016,"Equestrianism",NA
"370",2979,"Pedro Manuel Tavares de Almeida","M",22,176,78,"Brazil",2016,"Equestrianism",NA
"371",2979,"Pedro Manuel Tavares de Almeida","M",22,176,78,"Brazil",2016,"Equestrianism",NA
"372",2980,"Teresa Patrcia Almeida","F",28,170,98,"Angola",2016,"Handball",NA
"373",3028,"Ives Gonzlez Alonso","M",35,191,102,"Brazil",2016,"Water Polo",NA
"374",3049,"Kirstie Elaine Alora","F",26,173,67,"Philippines",2016,"Taekwondo",NA
"375",3052,"Mikhail Surenovich ""Misha"" Aloyan","M",27,164,52,"Russia",2016,"Boxing",NA
"376",3067,"Mustafa Alsaltialkrad","M",29,186,90,"Qatar",2016,"Handball",NA
"377",3070,"Malin Therse Alshammar","F",38,180,64,"Sweden",2016,"Swimming",NA
"378",3074,"Julio Alsogaray","M",36,180,81,"Argentina",2016,"Sailing",NA
"379",3077,"Ida Alstad","F",31,172,60,"Norway",2016,"Handball","Bronze"
"380",3081,"Tabea Lara Alt","F",16,158,50,"Germany",2016,"Gymnastics",NA
"381",3081,"Tabea Lara Alt","F",16,158,50,"Germany",2016,"Gymnastics",NA
"382",3081,"Tabea Lara Alt","F",16,158,50,"Germany",2016,"Gymnastics",NA
"383",3097,"Maria Suelen Altheman","F",27,175,110,"Brazil",2016,"Judo",NA
"384",3113,"Pavlo Serhiyovych Altukhov","M",20,185,90,"Ukraine",2016,"Canoeing",NA
"385",3139,"Alberto lvarez Muoz","M",25,191,78,"Mexico",2016,"Athletics",NA
"386",3141,"Anita Alvarez","F",19,170,52,"United States",2016,"Synchronized Swimming",NA
"387",3151,"Eduardo lvarez Aznar","M",32,173,67,"Spain",2016,"Equestrianism",NA
"388",3151,"Eduardo lvarez Aznar","M",32,173,67,"Spain",2016,"Equestrianism",NA
"389",3153,"Estefana lvarez Piedrahita","F",21,162,60,"Colombia",2016,"Synchronized Swimming",NA
"390",3173,"Kevin Javier lvarez Hernndez","M",20,181,76,"Honduras",2016,"Football",NA
"391",3174,"Lzaro Jorge lvarez Estrada","M",25,173,60,"Cuba",2016,"Boxing","Bronze"
"392",3191,"Santiago lvarez Fourcade","M",22,188,93,"Argentina",2016,"Rugby Sevens",NA
"393",3193,"Sergio lvarez Moya","M",31,174,74,"Spain",2016,"Equestrianism",NA
"394",3193,"Sergio lvarez Moya","M",31,174,74,"Spain",2016,"Equestrianism",NA
"395",3201,"Miguel Alvario Garca","M",22,180,84,"Spain",2016,"Archery",NA
"396",3201,"Miguel Alvario Garca","M",22,180,84,"Spain",2016,"Archery",NA
"397",3206,"Yuri Alvear Orjuela","F",30,176,70,"Colombia",2016,"Judo","Silver"
"398",3221,"Higor Silva Alves","M",22,183,64,"Brazil",2016,"Athletics",NA
"399",3243,"Nariman Aly","F",17,169,55,"Egypt",2016,"Synchronized Swimming",NA
"400",3267,"Isabella del Carmen Amado Medrano","F",19,155,59,"Panama",2016,"Gymnastics",NA
"401",3267,"Isabella del Carmen Amado Medrano","F",19,155,59,"Panama",2016,"Gymnastics",NA
"402",3267,"Isabella del Carmen Amado Medrano","F",19,155,59,"Panama",2016,"Gymnastics",NA
"403",3267,"Isabella del Carmen Amado Medrano","F",19,155,59,"Panama",2016,"Gymnastics",NA
"404",3270,"Andrey Amador Bikkazakova","M",29,183,73,"Costa Rica",2016,"Cycling",NA
"405",3280,"Mohammed Aman Geleto","M",22,165,58,"Ethiopia",2016,"Athletics",NA
"406",3284,"Alex Amankwah","M",24,NA,NA,"Ghana",2016,"Athletics",NA
"407",3294,"Marielle Amant","F",26,190,84,"France",2016,"Basketball",NA
"408",3310,"Hailemariyam Amare Tegen","M",19,175,64,"Ethiopia",2016,"Athletics",NA
"409",3314,"Yadinis Amars Rocha","F",32,162,57,"Colombia",2016,"Judo",NA
"410",3316,"Nauraj Singh Randhawa Amarjit Singh","M",24,193,70,"Malaysia",2016,"Athletics",NA
"411",3326,"Eyawomano Doreen Amata","F",28,191,63,"Nigeria",2016,"Athletics",NA
"412",3340,"Kim Oscar Amb","M",26,180,87,"Sweden",2016,"Athletics",NA
"413",3342,"William ""Willy"" Ambaka Ndayara","M",26,193,100,"Kenya",2016,"Rugby Sevens",NA
"414",3352,"Mal Ambonguilat","M",18,170,65,"Gabon",2016,"Swimming",NA
"415",3391,"Sabrina Ameghino","F",36,169,64,"Argentina",2016,"Canoeing",NA
"416",3391,"Sabrina Ameghino","F",36,169,64,"Argentina",2016,"Canoeing",NA
"417",3402,"Maha Amer","F",17,165,54,"Egypt",2016,"Diving",NA
"418",3403,"Mohamed Amer","M",18,199,80,"Egypt",2016,"Fencing",NA
"419",3405,"Mohamed Abdelraham Sayed Amer","M",28,187,87,"Egypt",2016,"Handball",NA
"420",3411,"Christine Amertil (-Ling)","F",36,168,54,"Bahamas",2016,"Athletics",NA
"421",3412,"David Vincent Leslie Ames","M",27,188,82,"Great Britain",2016,"Hockey",NA
"422",3430,"Audrey Amiel","F",29,164,65,"France",2016,"Rugby Sevens",NA
"423",3440,"Sandro Aminashvili","M",24,180,85,"Georgia",2016,"Wrestling",NA
"424",3445,"Abdul Wahab ""Alade"" Aminu","M",28,210,102,"Nigeria",2016,"Basketball",NA
"425",3449,"Nina Amir","F",17,170,62,"Israel",2016,"Sailing",NA
"426",3457,"Samira Amirova","F",18,162,47,"Uzbekistan",2016,"Rhythmic Gymnastics",NA
"427",3463,"Savitree Amitrapai","F",27,164,56,"Thailand",2016,"Badminton",NA
"428",3484,"Christian Amoah","M",17,184,82,"Ghana",2016,"Weightlifting",NA
"429",3489,"Andrew Amonde","M",32,190,104,"Kenya",2016,"Rugby Sevens",NA
"430",3503,"Eduarda Idalina ""Duda"" Amorim-Taleska","F",29,186,84,"Brazil",2016,"Handball",NA
"431",3512,"Nijel Carlos Amilfitano Amos","M",22,179,60,"Botswana",2016,"Athletics",NA
"432",3515,"Paulo Amotun Lokoro","M",24,170,61,"Refugee Olympic Athletes",2016,"Athletics",NA
"433",3527,"John Ampomah","M",26,191,100,"Ghana",2016,"Athletics",NA
"434",3528,"Janet Amponsah","F",23,171,52,"Ghana",2016,"Athletics",NA
"435",3528,"Janet Amponsah","F",23,171,52,"Ghana",2016,"Athletics",NA
"436",3537,"Marwa Al-Amri","F",27,160,58,"Tunisia",2016,"Wrestling","Bronze"
"437",3560,"Oluwatobiloba Ayomide Amusan","F",19,NA,55,"Nigeria",2016,"Athletics",NA
"438",3561,"Stanley Amuzie","M",20,171,85,"Nigeria",2016,"Football","Bronze"
"439",3564,"Hassan Amzile","M",28,183,64,"France",2016,"Boxing",NA
"440",3566,"An Ba-Ul","M",22,169,66,"South Korea",2016,"Judo","Silver"
"441",3569,"An Byeong-Hun","M",24,186,95,"South Korea",2016,"Golf",NA
"442",3572,"An Chang-Rim","M",22,170,73,"South Korea",2016,"Judo",NA
"443",3584,"An Hyo-Ju","F",28,168,54,"South Korea",2016,"Hockey",NA
"444",3596,"An Se-Hyeon","F",20,168,57,"South Korea",2016,"Swimming",NA
"445",3596,"An Se-Hyeon","F",20,168,57,"South Korea",2016,"Swimming",NA
"446",3600,"An Seul-Ki","F",24,161,46,"South Korea",2016,"Athletics",NA
"447",3614,"Ana Paula Rodrigues-Belo","F",28,172,67,"Brazil",2016,"Handball",NA
"448",3616,"Phara Anacharsis","F",32,177,58,"France",2016,"Athletics",NA
"449",3616,"Phara Anacharsis","F",32,177,58,"France",2016,"Athletics",NA
"450",3619,"Ioanna Anagnostopoulou","F",19,181,58,"Greece",2016,"Rhythmic Gymnastics",NA
"451",3620,"Khrysoula Anagnostopoulou","F",24,175,85,"Greece",2016,"Athletics",NA
"452",3622,"Yasemin Ecem Anagz","F",17,165,66,"Turkey",2016,"Archery",NA
"453",3628,"Lolita Volodymyrivna Ananasova","F",24,169,52,"Ukraine",2016,"Synchronized Swimming",NA
"454",3628,"Lolita Volodymyrivna Ananasova","F",24,169,52,"Ukraine",2016,"Synchronized Swimming",NA
"455",3629,"Zoya Sergeyevna Ananchenko","F",19,165,67,"Kazakhstan",2016,"Canoeing",NA
"456",3629,"Zoya Sergeyevna Ananchenko","F",19,165,67,"Kazakhstan",2016,"Canoeing",NA
"457",3640,"Mikhailis Anastasakis","M",21,183,92,"Greece",2016,"Athletics",NA
"458",3672,"milie Andol","F",28,170,97,"France",2016,"Judo","Gold"
"459",3691,"Anne Dsane Andersen","F",23,183,86,"Denmark",2016,"Rowing","Bronze"
"460",3711,"David Emil Andersen","M",36,211,102,"Australia",2016,"Basketball",NA
"461",3719,"Frida Andersn","F",26,164,67,"Sweden",2016,"Equestrianism",NA
"462",3719,"Frida Andersn","F",26,164,67,"Sweden",2016,"Equestrianism",NA
"463",3820,"Haley Danita Anderson","F",24,178,68,"United States",2016,"Swimming",NA
"464",3845,"Matthew John ""Matt"" Anderson","M",29,202,100,"United States",2016,"Volleyball","Bronze"
"465",3936,"Jonna Andersson","F",23,167,61,"Sweden",2016,"Football","Silver"
"466",3939,"Kim Verner Andersson","M",33,200,105,"Sweden",2016,"Handball",NA
"467",3959,"Erik Mattias Andersson","M",38,186,95,"Sweden",2016,"Handball",NA
"468",4017,"Mikiko Ando","F",23,155,58,"Japan",2016,"Weightlifting",NA
"469",4035,"Emanuel Alejandro Andrade Colmenares","M",19,189,76,"Venezuela",2016,"Equestrianism",NA
"470",4041,"Jordin Andrade","M",24,183,77,"Cape Verde",2016,"Athletics",NA
"471",4043,"Lady Patricia Andrade Rodrguez","F",24,172,62,"Colombia",2016,"Football",NA
"472",4044,"Maria Andrade Teixeira","F",23,169,49,"Cape Verde",2016,"Taekwondo",NA
"473",4047,"Rafael Oliveira Andrade","M",30,168,58,"Brazil",2016,"Trampolining",NA
"474",4048,"Rebeca Rodrigues de Andrade","F",17,151,46,"Brazil",2016,"Gymnastics",NA
"475",4048,"Rebeca Rodrigues de Andrade","F",17,151,46,"Brazil",2016,"Gymnastics",NA
"476",4048,"Rebeca Rodrigues de Andrade","F",17,151,46,"Brazil",2016,"Gymnastics",NA
"477",4048,"Rebeca Rodrigues de Andrade","F",17,151,46,"Brazil",2016,"Gymnastics",NA
"478",4048,"Rebeca Rodrigues de Andrade","F",17,151,46,"Brazil",2016,"Gymnastics",NA
"479",4054,"Mathilde Andraud","F",27,173,70,"France",2016,"Athletics",NA
"480",4070,"Thiago do Rosario Andr","M",20,163,52,"Brazil",2016,"Athletics",NA
"481",4089,"Simon Andreassen","M",18,177,68,"Denmark",2016,"Cycling",NA
"482",4104,"Maria Andrejczyk","F",20,174,77,"Poland",2016,"Athletics",NA
"483",4133,"Andressa Cavalari Machry","F",21,160,60,"Brazil",2016,"Football",NA
"484",4134,"Andressa Alves da Silva","F",23,168,56,"Brazil",2016,"Football",NA
"485",4155,"Jessica ""Jess"" Andrews (-Martin)","F",23,168,52,"Great Britain",2016,"Athletics",NA
"486",4159,"Robert Adrian ""Robby"" Andrews","M",25,178,66,"United States",2016,"Athletics",NA
"487",4171,"Leonid Vladimirovich Andreyev","M",32,198,93,"Uzbekistan",2016,"Athletics",NA
"488",4181,"Sofya Denisovna Andreyeva","F",18,178,64,"Russia",2016,"Swimming",NA
"489",4183,"Viktoriya Olegovna Andreyeva","F",24,190,74,"Russia",2016,"Swimming",NA
"490",4183,"Viktoriya Olegovna Andreyeva","F",24,190,74,"Russia",2016,"Swimming",NA
"491",4183,"Viktoriya Olegovna Andreyeva","F",24,190,74,"Russia",2016,"Swimming",NA
"492",4211,"Valeriy Oleksandrovych Andriitsev","M",29,181,97,"Ukraine",2016,"Wrestling",NA
"493",4223,"Matthieu Androdias","M",26,194,94,"France",2016,"Rowing",NA
"494",4233,"Vyacheslav Dmitriyevich Andrusenko","M",24,194,85,"Russia",2016,"Swimming",NA
"495",4233,"Vyacheslav Dmitriyevich Andrusenko","M",24,194,85,"Russia",2016,"Swimming",NA
"496",4247,"Daniel Andjar Ponce","M",22,182,78,"Spain",2016,"Athletics",NA
"497",4248,"Youndry Andjar de la Cruz","M",26,171,60,"Dominican Republic",2016,"Athletics",NA
"498",4293,"Dionysios Angelopoulos","M",23,189,91,"Greece",2016,"Rowing",NA
"499",4310,"Tonje Angelsen","F",26,179,62,"Norway",2016,"Athletics",NA
"500",4379,"Rami Anis","M",25,178,78,"Refugee Olympic Athletes",2016,"Swimming",NA
"501",4379,"Rami Anis","M",25,178,78,"Refugee Olympic Athletes",2016,"Swimming",NA
"502",4407,"Emilia Ankiewicz","F",25,178,64,"Poland",2016,"Athletics",NA
"503",4413,"Ashlee Ankudinoff","F",25,174,67,"Australia",2016,"Cycling",NA
"504",4420,"Mame-Ibra Anne","M",26,184,80,"France",2016,"Athletics",NA
"505",4422,"Jolanda Annen","F",23,166,56,"Switzerland",2016,"Triathlon",NA
"506",4442,"Vadim Vladimirovich Anokhin","M",24,192,91,"Russia",2016,"Fencing",NA
"507",4442,"Vadim Vladimirovich Anokhin","M",24,192,91,"Russia",2016,"Fencing",NA
"508",4447,"Roman Sergeyevich Anoshkin","M",28,192,95,"Russia",2016,"Canoeing","Bronze"
"509",4447,"Roman Sergeyevich Anoshkin","M",28,192,95,"Russia",2016,"Canoeing",NA
"510",4454,"Chakir Ansari","M",25,168,57,"Morocco",2016,"Wrestling",NA
"511",4466,"Giselle Anne Ansley","F",24,176,73,"Great Britain",2016,"Hockey","Gold"
"512",4473,"Vincent Anstett","M",34,178,78,"France",2016,"Fencing",NA
"513",4479,"Dra Antal","F",22,169,62,"Hungary",2016,"Water Polo",NA
"514",4501,"Lissette Alexandra Antes Castillo","F",25,177,58,"Ecuador",2016,"Wrestling",NA
"515",4505,"Carmelo Kyan Anthony","M",32,203,109,"United States",2016,"Basketball","Gold"
"516",4523,"Seema Antil","F",33,182,92,"India",2016,"Athletics",NA
"517",4546,"Franz Anton","M",26,173,70,"Germany",2016,"Canoeing",NA
"518",4553,"Vinicius Biagi Antonelli","M",26,183,82,"Brazil",2016,"Water Polo",NA
"519",4557,"Dimitrios Antoniadis","M",24,180,69,"Greece",2016,"Cycling",NA
"520",4575,"Oleg Antonov","M",28,198,88,"Italy",2016,"Volleyball","Silver"
"521",4599,"Lenka Antoov","F",24,177,70,"Czech Republic",2016,"Rowing",NA
"522",4614,"Mohamad Khairul Anuar","M",24,171,75,"Malaysia",2016,"Archery",NA
"523",4614,"Mohamad Khairul Anuar","M",24,171,75,"Malaysia",2016,"Archery",NA
"524",4627,"Shehzana Anwar","F",26,160,55,"Kenya",2016,"Archery",NA
"525",4634,"Yelena Fyodorovna Anyushina","F",22,NA,NA,"Russia",2016,"Canoeing",NA
"526",4634,"Yelena Fyodorovna Anyushina","F",22,NA,NA,"Russia",2016,"Canoeing",NA
"527",4646,"Chika Aoki","F",26,158,54,"Japan",2016,"Fencing",NA
"528",4654,"Tomomi Aoki","F",21,164,55,"Japan",2016,"Swimming",NA
"529",4662,"Zouhair Aouad","M",27,175,69,"Bahrain",2016,"Athletics",NA
"530",4674,"Eref Apak","M",34,184,120,"Turkey",2016,"Athletics",NA
"531",4691,"Kiradech Aphibarnrat","M",27,172,104,"Thailand",2016,"Golf",NA
"532",4694,"Ymi Geoffrey Apithy","M",27,192,96,"Benin",2016,"Fencing",NA
"533",4698,"Tiago Andr Barata Feio Peixoto Apolnia","M",30,185,76,"Portugal",2016,"Table Tennis",NA
"534",4698,"Tiago Andr Barata Feio Peixoto Apolnia","M",30,185,76,"Portugal",2016,"Table Tennis",NA
"535",4718,"Mrcio Appel","M",37,172,73,"Brazil",2016,"Equestrianism",NA
"536",4718,"Mrcio Appel","M",37,172,73,"Brazil",2016,"Equestrianism",NA
"537",4722,"Mikael Appelgren","M",26,191,103,"Sweden",2016,"Handball",NA
"538",4724,"Emilia Elisabeth Appelqvist","F",26,168,65,"Sweden",2016,"Football","Silver"
"539",4744,"Pablo Alejandro Aprahamian Bakerdjian","M",30,180,97,"Uruguay",2016,"Judo",NA
"540",4745,"Lusapho Lesly April","M",34,172,50,"South Africa",2016,"Athletics",NA
"541",4747,"Alice Aprot Nawowuna","F",22,152,54,"Kenya",2016,"Athletics",NA
"542",4775,"Mohamed Al-Naceur Arafat","M",27,190,81,"Tunisia",2016,"Beach Volleyball",NA
"543",4776,"Rababe Arafi","F",25,167,52,"Morocco",2016,"Athletics",NA
"544",4776,"Rababe Arafi","F",25,167,52,"Morocco",2016,"Athletics",NA
"545",4781,"Atsushi Arai","M",22,169,62,"Japan",2016,"Water Polo",NA
"546",4782,"Hirooki Arai","M",28,180,62,"Japan",2016,"Athletics","Bronze"
"547",4787,"Ryohei Arai","M",25,183,96,"Japan",2016,"Athletics",NA
"548",4801,"Erika Araki","F",32,186,78,"Japan",2016,"Volleyball",NA
"549",4809,"Nada Mohammed Wafa S Arakji","F",21,163,59,"Qatar",2016,"Swimming",NA
"550",4818,"Zoe Arancini","F",25,170,70,"Australia",2016,"Water Polo",NA
"551",4829,"Mnica Sarai Arango Estrada","F",24,165,60,"Colombia",2016,"Synchronized Swimming",NA
"552",4834,"Krystian Aranowski","M",28,198,102,"Poland",2016,"Rowing",NA
"553",4844,"Kalliopi ""Kelly"" Araouzou","F",25,169,55,"Greece",2016,"Swimming",NA
"554",4848,"Jacob Araptany","M",22,168,58,"Uganda",2016,"Athletics",NA
"555",4850,"Linet Arasa Moraa","F",20,173,61,"Kenya",2016,"Rugby Sevens",NA
"556",4853,"Yukiya Arashiro","M",31,171,64,"Japan",2016,"Cycling",NA
"557",4857,"Enrique Jos Arathoon Pacas","M",24,180,78,"El Salvador",2016,"Sailing",NA
"558",4859,"Adriana dos Santos Arajo","F",34,167,60,"Brazil",2016,"Boxing",NA
"559",4861,"Amanda Carolina Gomes de Arajo","F",26,162,54,"Brazil",2016,"Rugby Sevens",NA
"560",4866,"Luiz Alberto Cardoso de Arajo","M",29,188,88,"Brazil",2016,"Athletics",NA
"561",4869,"Vctor Aravena Pincheira","M",26,167,55,"Chile",2016,"Athletics",NA
"562",4871,"Edward Ignacio Araya Corts","M",30,176,62,"Chile",2016,"Athletics",NA
"563",4874,"Yerko Ignacio Araya Corts","M",30,178,64,"Chile",2016,"Athletics",NA
"564",4903,"Geisa Rafaela Arcanjo","F",24,180,92,"Brazil",2016,"Athletics",NA
